kernel,impl,mode,result,failed_vlens
volk_8ic_s32f_deinterleave_real_32f,a_sse4_1,impl,ok,
volk_8ic_s32f_deinterleave_real_32f,generic,impl,ok,
volk_8ic_s32f_deinterleave_real_32f,u_avx2,impl,ok,
volk_8ic_s32f_deinterleave_real_32f,generic,misaligned,ok,
volk_8ic_s32f_deinterleave_real_32f,u_avx2,misaligned,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,canary,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,canary,ok,
volk_8ic_x2_multiply_conjugate_16ic,generic,canary,ok,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,canary,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,immutable,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,immutable,ok,
volk_8ic_x2_multiply_conjugate_16ic,generic,immutable,ok,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,immutable,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,impl,ok,
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,impl,ok,
volk_8ic_x2_multiply_conjugate_16ic,generic,impl,ok,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,impl,ok,
volk_8ic_x2_multiply_conjugate_16ic,generic,misaligned,ok,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,misaligned,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,canary,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,canary,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,canary,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,canary,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,immutable,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,immutable,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,immutable,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,immutable,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,impl,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,impl,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,impl,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,impl,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,misaligned,ok,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,misaligned,ok,
volk_8u_conv_k7_r2puppet_8u,-,canary,skip,
volk_8u_conv_k7_r2puppet_8u,-,immutable,skip,
volk_8u_conv_k7_r2puppet_8u,-,misaligned,skip,
volk_8u_conv_k7_r2puppet_8u,-,sweep,abort,signal=SIGABRT
volk_8u_x2_add_saturated_8u,a_avx2,canary,ok,
volk_8u_x2_add_saturated_8u,a_sse2,canary,ok,
volk_8u_x2_add_saturated_8u,generic,canary,ok,
volk_8u_x2_add_saturated_8u,u_avx2,canary,ok,
volk_8u_x2_add_saturated_8u,u_sse2,canary,ok,
volk_8u_x2_add_saturated_8u,a_avx2,immutable,ok,
volk_8u_x2_add_saturated_8u,a_sse2,immutable,ok,
volk_8u_x2_add_saturated_8u,generic,immutable,ok,
volk_8u_x2_add_saturated_8u,u_avx2,immutable,ok,
volk_8u_x2_add_saturated_8u,u_sse2,immutable,ok,
volk_8u_x2_add_saturated_8u,a_avx2,impl,ok,
volk_8u_x2_add_saturated_8u,a_sse2,impl,ok,
volk_8u_x2_add_saturated_8u,generic,impl,ok,
volk_8u_x2_add_saturated_8u,u_avx2,impl,ok,
volk_8u_x2_add_saturated_8u,u_sse2,impl,ok,
volk_8u_x2_add_saturated_8u,generic,misaligned,ok,
volk_8u_x2_add_saturated_8u,u_avx2,misaligned,ok,
volk_8u_x2_add_saturated_8u,u_sse2,misaligned,ok,
volk_8u_x2_encodeframepolar_8u,-,canary,skip,no-qa-entry
volk_8u_x2_encodeframepolar_8u,-,immutable,skip,no-qa-entry
volk_8u_x2_encodeframepolar_8u,-,misaligned,skip,no-qa-entry
volk_8u_x2_encodeframepolar_8u,-,sweep,skip,no-qa-entry
volk_8u_x3_encodepolar_8u_x2,-,canary,skip,no-qa-entry
volk_8u_x3_encodepolar_8u_x2,-,immutable,skip,no-qa-entry
volk_8u_x3_encodepolar_8u_x2,-,misaligned,skip,no-qa-entry
volk_8u_x3_encodepolar_8u_x2,-,sweep,skip,no-qa-entry
volk_8u_x3_encodepolarpuppet_8u,-,canary,skip,
volk_8u_x3_encodepolarpuppet_8u,-,immutable,skip,
volk_8u_x3_encodepolarpuppet_8u,a_avx2,impl,ok,
volk_8u_x3_encodepolarpuppet_8u,a_ssse3,impl,ok,
volk_8u_x3_encodepolarpuppet_8u,generic,impl,ok,
volk_8u_x3_encodepolarpuppet_8u,u_avx2,impl,ok,
volk_8u_x3_encodepolarpuppet_8u,u_ssse3,impl,ok,
volk_8u_x3_encodepolarpuppet_8u,-,misaligned,skip,
volk_8u_x4_conv_k7_r2_8u,-,canary,skip,no-qa-entry
volk_8u_x4_conv_k7_r2_8u,-,immutable,skip,no-qa-entry
volk_8u_x4_conv_k7_r2_8u,-,misaligned,skip,no-qa-entry
volk_8u_x4_conv_k7_r2_8u,-,sweep,skip,no-qa-entry
